id,degree,title,degreetitle,level
1194,BSc/BS,Computer Science,BSc/BS Computer Science,6
1195,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1196,BSc/BS,Computer Science,BSc/BS Computer Science,6
1196,MSc/MS,Computer Science,MSc/MS Computer Science,7
1197,BSc/BS,Computer Science,BSc/BS Computer Science,6
1198,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1198,MSc/MS,Information Technology,MSc/MS Information Technology,7
1199,BSc/BS,Mathematics,BSc/BS Mathematics,6
1200,BSc/BS,Computer Science,BSc/BS Computer Science,6
1201,MSc/MS,Computer Science,MSc/MS Computer Science,7
1202,BSc/BS,Computer Science,BSc/BS Computer Science,6
1203,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1204,PhD,Computer Science,PhD Computer Science,8
1205,MCA,/,MCA /,7
1206,BTech,Information Technology,BTech Information Technology,6
1207,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
1208,BSc/BS,Psychology,BSc/BS Psychology,6
1209,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1209,BCA,/,BCA /,6
1210,BSc/BS,Informatics,BSc/BS Informatics,6
1211,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1212,BSc/BS,Computer Science,BSc/BS Computer Science,6
1213,BSc/BS,Computer Science,BSc/BS Computer Science,6
1214,MSc/MS,Computer Science,MSc/MS Computer Science,7
1214,BSc/BS,Computer Science,BSc/BS Computer Science,6
1215,BSc/BS,Computer Science,BSc/BS Computer Science,6
1216,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1217,BSc/BS,Computer Science,BSc/BS Computer Science,6
1218,BCA,/,BCA /,6
1218,MCA,/,MCA /,7
1219,BSc/BS,Computer Science,BSc/BS Computer Science,6
1220,MCA,/,MCA /,7
1221,BSc/BS,Computer Science,BSc/BS Computer Science,6
1222,BE/Beng,Computer Science and Engineering,BE/Beng Computer Science and Engineering,6
1222,MSc/MS,Computer Science,MSc/MS Computer Science,7
1223,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
1224,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1225,BSc/BS,Computer Science,BSc/BS Computer Science,6
1226,BA,Computer Science,BA Computer Science,6
1227,BSc/BS,Commerce,BSc/BS Commerce,6
1227,MCA,/,MCA /,7
1228,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1229,BSc/BS,Computer Science,BSc/BS Computer Science,6
1230,BCA,/,BCA /,6
1230,MCA,/,MCA /,7
1231,BSc/BS,Computer Science,BSc/BS Computer Science,6
1232,MSc/MS,Computer Science,MSc/MS Computer Science,7
1233,BSc/BS,Business Administration,BSc/BS Business Administration,6
1234,PhD,Physics,PhD Physics,8
1235,BTech,Computer Science,BTech Computer Science,6
1236,BSc/BS,Computer Science,BSc/BS Computer Science,6
1237,BSc/BS,Computer Science,BSc/BS Computer Science,6
1238,BSc/BS,Computer Science,BSc/BS Computer Science,6
1239,BSc/BS,Computer Science,BSc/BS Computer Science,6
1240,MSc/MS,Computer Science,MSc/MS Computer Science,7
1241,BTech,Information Technology,BTech Information Technology,6
1242,BTech,Information Technology,BTech Information Technology,6
1243,MCA,/,MCA /,7
1244,PhD,Computer Science,PhD Computer Science,8
1244,BSc/BS,Computer Science,BSc/BS Computer Science,6
1245,BE/Beng,Computer Science and Engineering,BE/Beng Computer Science and Engineering,6
1246,MCA,/,MCA /,7
1247,MSc/MS,Computer Science,MSc/MS Computer Science,7
1248,BSc/BS,Computer Science,BSc/BS Computer Science,6
1249,BA,Computer Science,BA Computer Science,6
1250,BSc/BS,Information Technology,BSc/BS Information Technology,6
1251,BE/Beng,Computer Science,BE/Beng Computer Science,6
1252,BSc/BS,Computer Science,BSc/BS Computer Science,6
1253,MSc/MS,Computer Science,MSc/MS Computer Science,7
1254,BSc/BS,Information Systems,BSc/BS Information Systems,6
1255,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1256,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1257,MSc/MS,Computer Science,MSc/MS Computer Science,7
1258,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
1259,BSc/BS,Computer Science,BSc/BS Computer Science,6
1260,BTech,Computer Science,BTech Computer Science,6
1261,MSc/MS,Computer Science,MSc/MS Computer Science,7
1261,BSc/BS,Computer Science,BSc/BS Computer Science,6
1262,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1262,BSc/BS,Computer Science,BSc/BS Computer Science,6
1263,BSc/BS,Computing,BSc/BS Computing,6
1264,BCA,/,BCA /,6
1264,MCA,/,MCA /,7
1265,MSc/MS,Computer Science,MSc/MS Computer Science,7
1266,MSc/MS,Computer Science,MSc/MS Computer Science,7
1267,MSc/MS,Electrical Engineering,MSc/MS Electrical Engineering,7
1268,BTech,Information Technology,BTech Information Technology,6
1269,BSc/BS,Computer Science,BSc/BS Computer Science,6
1270,BSc/BS,Business Administration,BSc/BS Business Administration,6
1271,BE/Beng,Computer,BE/Beng Computer,6
1272,BSc/BS,Computer Science,BSc/BS Computer Science,6
1272,MSc/MS,Computer Science,MSc/MS Computer Science,7
1273,BSc/BS,Computer Science,BSc/BS Computer Science,6
1274,BSc/BS,Computer Science,BSc/BS Computer Science,6
1275,MCA,/,MCA /,7
1276,BSc/BS,Computer Science,BSc/BS Computer Science,6
1276,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
1277,MSc/MS,Information Technology,MSc/MS Information Technology,7
1278,BSc/BS,Computer Science,BSc/BS Computer Science,6
1279,BSc/BS,Computer Science,BSc/BS Computer Science,6
1280,BSc/BS,Computer Science,BSc/BS Computer Science,6
1281,MSc/MS,Computer Science,MSc/MS Computer Science,7
1282,MCA,/,MCA /,7
1283,BE/Beng,Computer Science,BE/Beng Computer Science,6
1284,PhD,Computer Science,PhD Computer Science,8
1285,BSc/BS,Computer Science,BSc/BS Computer Science,6
1286,BSc Hons,Computer Science,BSc Hons  Computer Science,6
1287,BSc/BS,Computer Science,BSc/BS Computer Science,6
1288,BSc/BS,Computer Science,BSc/BS Computer Science,6
1289,MSc/MS,Computer Science,MSc/MS Computer Science,7
1289,BSc/BS,Computer Science,BSc/BS Computer Science,6
1290,BSc/BS,Computer Science,BSc/BS Computer Science,6
1291,MCA,/,MCA /,7
1292,BSc/BS,Computer Science,BSc/BS Computer Science,6
1293,MSc/MS,Computer Science,MSc/MS Computer Science,7
1294,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1295,BSc/BS,Computer Science,BSc/BS Computer Science,6
1296,BSc/BS,Computer Science,BSc/BS Computer Science,6
1297,MSc/MS,Computer Science,MSc/MS Computer Science,7
1297,BSc/BS,Computer Science,BSc/BS Computer Science,6
1298,MCA,/,MCA /,7
1299,BSc/BS,Computer Science,BSc/BS Computer Science,6
1300,MSc/MS,Computer Science,MSc/MS Computer Science,7
1300,BSc/BS,Computer Science,BSc/BS Computer Science,6
1301,MSc/MS,Computer Science,MSc/MS Computer Science,7
1302,BE/Beng,Computer Science,BE/Beng Computer Science,6
1303,BSc/BS,Computer Science,BSc/BS Computer Science,6
1303,MSc/MS,Computer Science,MSc/MS Computer Science,7
1304,BA,Aerospace Engineering,BA Aerospace Engineering,6
1305,MSc/MS,Computer Science,MSc/MS Computer Science,7
1306,BCA,/,BCA /,6
1307,MSc/MS,Information Systems,MSc/MS Information Systems,7
1308,MSc/MS,Mathematics,MSc/MS Mathematics,7
1308,BSc/BS,Mathematics,BSc/BS Mathematics,6
1309,BSc/BS,Computer Science,BSc/BS Computer Science,6
1310,BE/Beng,Computer Science,BE/Beng Computer Science,6
1311,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
1311,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
1312,BSc/BS,Computer Science,BSc/BS Computer Science,6
1312,MSc/MS,Computer Science,MSc/MS Computer Science,7
1313,BE/Beng,Information Technology,BE/Beng Information Technology,6
1314,BCA,/,BCA /,6
1315,MCA,/,MCA /,7
1316,BSc/BS,Computer Science,BSc/BS Computer Science,6
1317,BSc/BS,Computer Science,BSc/BS Computer Science,6
1318,BSc/BS,Computer Science,BSc/BS Computer Science,6
1319,BTech,Computer Science,BTech Computer Science,6
1320,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1321,BSc/BS,Computer Science,BSc/BS Computer Science,6
1322,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1323,BSc/BS,Computer Science,BSc/BS Computer Science,6
1324,MSc/MS,Computer Science,MSc/MS Computer Science,7
1325,MSc/MS,Computer Science,MSc/MS Computer Science,7
1325,BSc/BS,Computer Science,BSc/BS Computer Science,6
1326,BTech,Information Technology,BTech Information Technology,6
1327,BSc/BS,Computer Science,BSc/BS Computer Science,6
1327,MSc/MS,Computer Science,MSc/MS Computer Science,7
1328,BSc/BS,Computing,BSc/BS Computing,6
1329,MSc/MS,Computer Science,MSc/MS Computer Science,7
1330,BA,Computer Science,BA Computer Science,6
1331,BSc/BS,Computer Science,BSc/BS Computer Science,6
1332,BSc/BS,Computer Science,BSc/BS Computer Science,6
1333,BSc/BS,Information Technology,BSc/BS Information Technology,6
1334,MSc/MS,Computer Science,MSc/MS Computer Science,7
1334,BSc/BS,Information Technology,BSc/BS Information Technology,6
1335,MSc/MS,Computer Science,MSc/MS Computer Science,7
1335,BSc/BS,Computer Science,BSc/BS Computer Science,6
1336,BSc/BS,Computer Science,BSc/BS Computer Science,6
1337,BSc/BS,Information Technology,BSc/BS Information Technology,6
1338,MSc/MS,Computer Science,MSc/MS Computer Science,7
1339,BSc/BS,Computer Science,BSc/BS Computer Science,6
1340,BSc/BS,Computer Science,BSc/BS Computer Science,6
1341,BSc/BS,Computer Science,BSc/BS Computer Science,6
1342,BSc/BS,Applied Computer Science,BSc/BS Applied Computer Science,6
1343,BE/Beng,Computer Science,BE/Beng Computer Science,6
1344,BSc/BS,Computer Science,BSc/BS Computer Science,6
1344,PhD,Computer Science,PhD Computer Science,8
1345,BSc/BS,Computer Science,BSc/BS Computer Science,6
1346,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1347,BA,Political Science,BA Political Science,6
1348,MCA,/,MCA /,7
1349,BSc/BS,Computer Science,BSc/BS Computer Science,6
1350,BSc/BS,Computer Science,BSc/BS Computer Science,6
1351,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1351,MSc/MS,Computer Science,MSc/MS Computer Science,7
1352,MSc/MS,Electrical Engineering,MSc/MS Electrical Engineering,7
1353,BSc/BS,Computer Science,BSc/BS Computer Science,6
1354,BSc/BS,Computer Science,BSc/BS Computer Science,6
1355,BSc/BS,Computer Science,BSc/BS Computer Science,6
1356,BE/Beng,Computer Science,BE/Beng Computer Science,6
1357,BCA,/,BCA /,6
1358,BSc/BS,Computer Science,BSc/BS Computer Science,6
1359,MSc/MS,Computer Science,MSc/MS Computer Science,7
1360,BSc/BS,Computer Science,BSc/BS Computer Science,6
1360,MSc/MS,Computer Science,MSc/MS Computer Science,7
1361,BSc/BS,Computer Science,BSc/BS Computer Science,6
1362,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
1363,BSc/BS,Computer Science,BSc/BS Computer Science,6
1364,BSc/BS,Computer Science,BSc/BS Computer Science,6
1365,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1365,MSc/MS,Computer Science,MSc/MS Computer Science,7
1366,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
1366,MSc/MS,Electrical Engineering,MSc/MS Electrical Engineering,7
1367,BSc/BS,Computer Science,BSc/BS Computer Science,6
1368,BSc/BS,Computer Science,BSc/BS Computer Science,6
1369,BSc/BS,Computer Science,BSc/BS Computer Science,6
1370,MSc/MS,Computer Science,MSc/MS Computer Science,7
1371,BSc/BS,Information Technology,BSc/BS Information Technology,6
1372,BSc/BS,Computer Science,BSc/BS Computer Science,6
1373,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1374,MSc/MS,Computer Science,MSc/MS Computer Science,7
1375,BSc/BS,Computer Science,BSc/BS Computer Science,6
1376,BSc/BS,Computer Science,BSc/BS Computer Science,6
1377,BSc/BS,Computer Science,BSc/BS Computer Science,6
1378,PhD,Physics,PhD Physics,8
1379,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1380,BSc/BS,Information Technology,BSc/BS Information Technology,6
1381,MSc/MS,Computer Science,MSc/MS Computer Science,7
1382,BSc/BS,Computer Science,BSc/BS Computer Science,6
1383,MCA,/,MCA /,7
1384,BSc/BS,Computer Science,BSc/BS Computer Science,6
1385,BSc/BS,Computer Science,BSc/BS Computer Science,6
1386,BE/Beng,Computer Science,BE/Beng Computer Science,6
1386,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1387,MCA,/,MCA /,7
1388,MSc/MS,Computer Science,MSc/MS Computer Science,7
1388,BSc/BS,Computer Science,BSc/BS Computer Science,6
1389,BSc/BS,Computer Science,BSc/BS Computer Science,6
1390,BSc/BS,Computer Science,BSc/BS Computer Science,6
1391,BSc/BS,Computer Science and Mathematics,BSc/BS Computer Science and Mathematics,6
1392,BTech,Computer Science and Engineering,BTech Computer Science and Engineering,6
1393,MSc/MS,Computer Science,MSc/MS Computer Science,7
1393,BSc/BS,Computer Science,BSc/BS Computer Science,6
1394,BSc/BS,Computer Science,BSc/BS Computer Science,6
1395,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1396,MSc/MS,Computer Science,MSc/MS Computer Science,7
1397,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
1398,MSc/MS,Computer Science,MSc/MS Computer Science,7
1399,BSc/BS,Computer Science,BSc/BS Computer Science,6
1400,BSc/BS,Information Technology,BSc/BS Information Technology,6
1401,BSc/BS,Computer Science,BSc/BS Computer Science,6
1402,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1403,BSc/BS,Computer Science,BSc/BS Computer Science,6
1404,MSc/MS,Computer Science,MSc/MS Computer Science,7
1405,BE/Beng,Computer Science,BE/Beng Computer Science,6
1406,MSc/MS,Computer Science,MSc/MS Computer Science,7
1407,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1408,BSc/BS,Computer Information Systems,BSc/BS Computer Information Systems,6
1408,MSc/MS,Computer Science,MSc/MS Computer Science,7
1409,BSc/BS,Computer Information Systems,BSc/BS Computer Information Systems,6
1410,BSc/BS,Computer Science,BSc/BS Computer Science,6
1411,BSc/BS,Computer Science,BSc/BS Computer Science,6
1412,MSc/MS,Computer Science,MSc/MS Computer Science,7
1412,BSc/BS,Computer Science,BSc/BS Computer Science,6
1413,BSc/BS,Physics,BSc/BS Physics,6
1414,BSc/BS,Computer Science,BSc/BS Computer Science,6
1414,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1415,MCA,/,MCA /,7
1416,BSc/BS,Civil Engineering,BSc/BS Civil Engineering,6
1417,MCA,/,MCA /,7
1418,BSc/BS,Computer Science,BSc/BS Computer Science,6
1419,BSc/BS,Computer Science,BSc/BS Computer Science,6
1420,BSc/BS,Computer Science,BSc/BS Computer Science,6
1420,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1421,MSc/MS,Computer Science,MSc/MS Computer Science,7
1422,BSc/BS,Computer Science,BSc/BS Computer Science,6
1423,BSc/BS,Information Technology,BSc/BS Information Technology,6
1424,BSc/BS,Applied Mathematics,BSc/BS Applied Mathematics,6
1425,BSc/BS,Computer Science,BSc/BS Computer Science,6
1426,BSc/BS,Computer Science,BSc/BS Computer Science,6
1426,BSc/BS,Computer Science,BSc/BS Computer Science,6
1427,BSc/BS,Computer Science,BSc/BS Computer Science,6
1428,BSc/BS,Computer Science,BSc/BS Computer Science,6
1429,BSc/BS,Computer Science,BSc/BS Computer Science,6
1429,MSc/MS,Computer Science,MSc/MS Computer Science,7
1430,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
1430,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1431,BSc/BS,Computer Science,BSc/BS Computer Science,6
1432,BSc/BS,Computer Science,BSc/BS Computer Science,6
1433,BSc/BS,Computer Science,BSc/BS Computer Science,6
1434,BSc/BS,Computer Science,BSc/BS Computer Science,6
1435,BTech,Information Technology,BTech Information Technology,6
1436,BSc/BS,Physics,BSc/BS Physics,6
1437,MSc/MS,Computer Science,MSc/MS Computer Science,7
1438,PhD,Computer Science,PhD Computer Science,8
1439,BE/Beng,Computer Science,BE/Beng Computer Science,6
1440,BSc/BS,Computer Science,BSc/BS Computer Science,6
1441,BSc/BS,Computer Science,BSc/BS Computer Science,6
1442,BSc/BS,Computer Science,BSc/BS Computer Science,6
1443,MSc/MS,Physics,MSc/MS Physics,7
1444,BSc/BS,Computer Science,BSc/BS Computer Science,6
1445,MSc/MS,Computer Science,MSc/MS Computer Science,7
1446,BSc/BS,Business Administration,BSc/BS Business Administration,6
1447,BSc/BS,Computing,BSc/BS Computing,6
1448,MSc/MS,Computer Science,MSc/MS Computer Science,7
1449,BSc/BS,Computer Science,BSc/BS Computer Science,6
1450,BSc/BS,Computer Science,BSc/BS Computer Science,6
1451,BSc/BS,Computer Science,BSc/BS Computer Science,6
1452,BSc/BS,Computer Science,BSc/BS Computer Science,6
1452,MSc/MS,Computer Science,MSc/MS Computer Science,7
1453,BE/Beng,Computer Science,BE/Beng Computer Science,6
1454,BSc/BS,Computer Science,BSc/BS Computer Science,6
1455,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1456,BSc/BS,Computer Science,BSc/BS Computer Science,6
1457,BCA,/,BCA /,6
1458,BSc/BS,Computer Science,BSc/BS Computer Science,6
1459,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1460,BSc/BS,Computer Science,BSc/BS Computer Science,6
1460,BSc/BS,Computer Science,BSc/BS Computer Science,6
1461,BA,Computer Science,BA Computer Science,6
1462,BSc/BS,Computer Science,BSc/BS Computer Science,6
1462,BSc/BS,Mathematics,BSc/BS Mathematics,6
1462,MSc/MS,Computer Science,MSc/MS Computer Science,7
1463,BSc/BS,Computer Science,BSc/BS Computer Science,6
1464,BSc/BS,Computer Science,BSc/BS Computer Science,6
1465,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1466,BTech,Computer Science,BTech Computer Science,6
1467,BSc/BS,Computer Science,BSc/BS Computer Science,6
1468,BSc/BS,Computer Science,BSc/BS Computer Science,6
1469,BSc/BS,Computer Science,BSc/BS Computer Science,6
1470,BSc/BS,Computer Science,BSc/BS Computer Science,6
1471,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
1472,BCA,/,BCA /,6
1473,BSc/BS,Computer Science,BSc/BS Computer Science,6
1474,PhD,Physics,PhD Physics,8
1474,MSc/MS,Physics,MSc/MS Physics,7
1474,BSc/BS,Physics,BSc/BS Physics,6
1475,MSc/MS,Computer Science,MSc/MS Computer Science,7
1475,BSc/BS,Psychology,BSc/BS Psychology,6
1476,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
1476,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
1477,BSc/BS,Computer Science,BSc/BS Computer Science,6
1478,BSc/BS,Computer Science,BSc/BS Computer Science,6
